Name,Path,KL
labeled_KL0_image751.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image751.png,0
labeled_KL0_image786.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image786.png,0
labeled_KL0_image792.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image792.png,0
labeled_KL0_image89.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image89.png,0
labeled_KL0_image209.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image209.png,0
labeled_KL0_image547.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image547.png,0
labeled_KL0_image221.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image221.png,0
labeled_KL0_image235.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image235.png,0
labeled_KL0_image553.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image553.png,0
labeled_KL0_image584.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image584.png,0
labeled_KL0_image76.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image76.png,0
labeled_KL0_image62.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image62.png,0
labeled_KL0_image590.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image590.png,0
labeled_KL0_image369.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image369.png,0
labeled_KL0_image433.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image433.png,0
labeled_KL0_image355.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image355.png,0
labeled_KL0_image341.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image341.png,0
labeled_KL0_image427.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image427.png,0
labeled_KL0_image396.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image396.png,0
labeled_KL0_image382.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image382.png,0
labeled_KL0_image619.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image619.png,0
labeled_KL0_image157.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image157.png,0
labeled_KL0_image631.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image631.png,0
labeled_KL0_image625.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image625.png,0
labeled_KL0_image143.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image143.png,0
labeled_KL0_image816.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image816.png,0
labeled_KL0_image802.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image802.png,0
labeled_KL0_image194.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image194.png,0
labeled_KL0_image180.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image180.png,0
labeled_KL0_image828.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image828.png,0
labeled_KL0_image196.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image196.png,0
labeled_KL0_image182.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image182.png,0
labeled_KL0_image814.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image814.png,0
labeled_KL0_image800.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image800.png,0
labeled_KL0_image633.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image633.png,0
labeled_KL0_image155.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image155.png,0
labeled_KL0_image141.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image141.png,0
labeled_KL0_image627.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image627.png,0
labeled_KL0_image169.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image169.png,0
labeled_KL0_image394.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image394.png,0
labeled_KL0_image380.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image380.png,0
labeled_KL0_image357.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image357.png,0
labeled_KL0_image431.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image431.png,0
labeled_KL0_image425.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image425.png,0
labeled_KL0_image343.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image343.png,0
labeled_KL0_image419.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image419.png,0
labeled_KL0_image74.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image74.png,0
labeled_KL0_image586.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image586.png,0
labeled_KL0_image592.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image592.png,0
labeled_KL0_image60.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image60.png,0
labeled_KL0_image48.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image48.png,0
labeled_KL0_image223.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image223.png,0
labeled_KL0_image545.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image545.png,0
labeled_KL0_image551.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image551.png,0
labeled_KL0_image237.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image237.png,0
labeled_KL0_image579.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image579.png,0
labeled_KL0_image784.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image784.png,0
labeled_KL0_image790.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image790.png,0
labeled_KL0_image747.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image747.png,0
labeled_KL0_image753.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image753.png,0
labeled_KL0_image752.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image752.png,0
labeled_KL0_image746.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image746.png,0
labeled_KL0_image791.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image791.png,0
labeled_KL0_image785.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image785.png,0
labeled_KL0_image578.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image578.png,0
labeled_KL0_image550.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image550.png,0
labeled_KL0_image236.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image236.png,0
labeled_KL0_image222.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image222.png,0
labeled_KL0_image544.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image544.png,0
labeled_KL0_image49.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image49.png,0
labeled_KL0_image593.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image593.png,0
labeled_KL0_image61.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image61.png,0
labeled_KL0_image75.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image75.png,0
labeled_KL0_image587.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image587.png,0
labeled_KL0_image418.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image418.png,0
labeled_KL0_image424.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image424.png,0
labeled_KL0_image342.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image342.png,0
labeled_KL0_image356.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image356.png,0
labeled_KL0_image430.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image430.png,0
labeled_KL0_image381.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image381.png,0
labeled_KL0_image395.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image395.png,0
labeled_KL0_image168.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image168.png,0
labeled_KL0_image140.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image140.png,0
labeled_KL0_image626.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image626.png,0
labeled_KL0_image632.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image632.png,0
labeled_KL0_image154.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image154.png,0
labeled_KL0_image801.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image801.png,0
labeled_KL0_image815.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image815.png,0
labeled_KL0_image183.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image183.png,0
labeled_KL0_image829.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image829.png,0
labeled_KL0_image197.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image197.png,0
labeled_KL0_image811.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image811.png,0
labeled_KL0_image805.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image805.png,0
labeled_KL0_image193.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image193.png,0
labeled_KL0_image839.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image839.png,0
labeled_KL0_image187.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image187.png,0
labeled_KL0_image178.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image178.png,0
labeled_KL0_image150.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image150.png,0
labeled_KL0_image636.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image636.png,0
labeled_KL0_image622.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image622.png,0
labeled_KL0_image144.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image144.png,0
labeled_KL0_image391.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image391.png,0
labeled_KL0_image385.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image385.png,0
labeled_KL0_image408.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image408.png,0
labeled_KL0_image434.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image434.png,0
labeled_KL0_image352.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image352.png,0
labeled_KL0_image346.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image346.png,0
labeled_KL0_image420.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image420.png,0
labeled_KL0_image59.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image59.png,0
labeled_KL0_image583.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image583.png,0
labeled_KL0_image71.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image71.png,0
labeled_KL0_image65.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image65.png,0
labeled_KL0_image597.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image597.png,0
labeled_KL0_image568.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image568.png,0
labeled_KL0_image540.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image540.png,0
labeled_KL0_image226.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image226.png,0
labeled_KL0_image232.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image232.png,0
labeled_KL0_image554.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image554.png,0
labeled_KL0_image781.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image781.png,0
labeled_KL0_image795.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image795.png,0
labeled_KL0_image742.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image742.png,0
labeled_KL0_image756.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image756.png,0
labeled_KL0_image757.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image757.png,0
labeled_KL0_image743.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image743.png,0
labeled_KL0_image794.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image794.png,0
labeled_KL0_image780.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image780.png,0
labeled_KL0_image233.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image233.png,0
labeled_KL0_image555.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image555.png,0
labeled_KL0_image541.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image541.png,0
labeled_KL0_image227.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image227.png,0
labeled_KL0_image569.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image569.png,0
labeled_KL0_image64.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image64.png,0
labeled_KL0_image596.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image596.png,0
labeled_KL0_image582.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image582.png,0
labeled_KL0_image70.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image70.png,0
labeled_KL0_image58.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image58.png,0
labeled_KL0_image347.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image347.png,0
labeled_KL0_image421.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image421.png,0
labeled_KL0_image435.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image435.png,0
labeled_KL0_image353.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image353.png,0
labeled_KL0_image409.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image409.png,0
labeled_KL0_image384.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image384.png,0
labeled_KL0_image390.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image390.png,0
labeled_KL0_image623.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image623.png,0
labeled_KL0_image145.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image145.png,0
labeled_KL0_image151.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image151.png,0
labeled_KL0_image637.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image637.png,0
labeled_KL0_image179.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image179.png,0
labeled_KL0_image838.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image838.png,0
labeled_KL0_image186.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image186.png,0
labeled_KL0_image192.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image192.png,0
labeled_KL0_image804.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image804.png,0
labeled_KL0_image810.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image810.png,0
labeled_KL0_image806.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image806.png,0
labeled_KL0_image812.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image812.png,0
labeled_KL0_image184.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image184.png,0
labeled_KL0_image190.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image190.png,0
labeled_KL0_image609.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image609.png,0
labeled_KL0_image147.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image147.png,0
labeled_KL0_image621.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image621.png,0
labeled_KL0_image635.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image635.png,0
labeled_KL0_image153.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image153.png,0
labeled_KL0_image386.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image386.png,0
labeled_KL0_image392.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image392.png,0
labeled_KL0_image379.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image379.png,0
labeled_KL0_image423.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image423.png,0
labeled_KL0_image345.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image345.png,0
labeled_KL0_image351.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image351.png,0
labeled_KL0_image437.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image437.png,0
labeled_KL0_image594.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image594.png,0
labeled_KL0_image66.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image66.png,0
labeled_KL0_image72.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image72.png,0
labeled_KL0_image580.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image580.png,0
labeled_KL0_image99.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image99.png,0
labeled_KL0_image219.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image219.png,0
labeled_KL0_image8.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image8.png,0
labeled_KL0_image557.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image557.png,0
labeled_KL0_image231.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image231.png,0
labeled_KL0_image225.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image225.png,0
labeled_KL0_image543.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image543.png,0
labeled_KL0_image796.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image796.png,0
labeled_KL0_image782.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image782.png,0
labeled_KL0_image769.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image769.png,0
labeled_KL0_image755.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image755.png,0
labeled_KL0_image741.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image741.png,0
labeled_KL0_image740.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image740.png,0
labeled_KL0_image754.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image754.png,0
labeled_KL0_image768.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image768.png,0
labeled_KL0_image783.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image783.png,0
labeled_KL0_image797.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image797.png,0
labeled_KL0_image224.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image224.png,0
labeled_KL0_image542.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image542.png,0
labeled_KL0_image556.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image556.png,0
labeled_KL0_image230.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image230.png,0
labeled_KL0_image218.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image218.png,0
labeled_KL0_image9.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image9.png,0
labeled_KL0_image98.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image98.png,0
labeled_KL0_image73.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image73.png,0
labeled_KL0_image581.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image581.png,0
labeled_KL0_image595.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image595.png,0
labeled_KL0_image67.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image67.png,0
labeled_KL0_image350.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image350.png,0
labeled_KL0_image436.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image436.png,0
labeled_KL0_image422.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image422.png,0
labeled_KL0_image344.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image344.png,0
labeled_KL0_image378.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image378.png,0
labeled_KL0_image393.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image393.png,0
labeled_KL0_image387.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image387.png,0
labeled_KL0_image634.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image634.png,0
labeled_KL0_image152.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image152.png,0
labeled_KL0_image146.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image146.png,0
labeled_KL0_image620.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image620.png,0
labeled_KL0_image608.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image608.png,0
labeled_KL0_image191.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image191.png,0
labeled_KL0_image185.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image185.png,0
labeled_KL0_image813.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image813.png,0
labeled_KL0_image807.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image807.png,0
labeled_KL0_image684.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image684.png,0
labeled_KL0_image690.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image690.png,0
labeled_KL0_image848.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image848.png,0
labeled_KL0_image860.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image860.png,0
labeled_KL0_image874.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image874.png,0
labeled_KL0_image121.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image121.png,0
labeled_KL0_image647.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image647.png,0
labeled_KL0_image653.png,data/archive/OSAIL_KL_Dataset/Labeled/0/labeled_KL0_image653.png,0
